"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Triceps Pushdown",,"",1,"normal",52.5,8,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Triceps Pushdown",,"",2,"normal",47.5,10,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Iso-Lateral High Row (Machine)",,"",0,"warmup",60,16,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Iso-Lateral High Row (Machine)",,"",1,"normal",140,9,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Iso-Lateral High Row (Machine)",,"",2,"normal",120,12,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Iso-Lateral High Row (Machine)",,"",3,"normal",120,10,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Incline Bench Press (Dumbbell)",,"Balance issue in the second set",0,"normal",34,9,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Incline Bench Press (Dumbbell)",,"Balance issue in the second set",1,"normal",34,7,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Incline Bench Press (Dumbbell)",,"Balance issue in the second set",2,"normal",34,8,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","T Bar Row",,"",0,"normal",40,12,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","T Bar Row",,"",1,"normal",70,10,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","T Bar Row",,"",2,"normal",70,10,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","T Bar Row",,"",3,"normal",70,10,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Seated Triceps Press",,"",0,"normal",85,12,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Seated Triceps Press",,"",1,"normal",91,14,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Seated Triceps Press",,"",2,"normal",91,12,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Bicep Curl (Barbell)",,"",0,"normal",37,8,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Bicep Curl (Barbell)",,"",1,"normal",37,6,,,
"Upper","Jul 2, 2026, 3:14 PM","Jul 2, 2026, 5:27 PM","Upper body at thorndon with nina. Felt really nice and got some walking in so im quite happy. Even tho ive started cutting everything still feels nice and im going to try keep or even gain strength.","Bicep Curl (Barbell)",,"",2,"normal",30,13,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Seated Leg Curl (Machine)",,"",0,"warmup",35,20,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Seated Leg Curl (Machine)",,"",1,"normal",75,12,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Seated Leg Curl (Machine)",,"",2,"normal",75,12,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",0,"warmup",20,12,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",1,"warmup",60,12,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",2,"warmup",100,6,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",3,"warmup",140,3,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",4,"normal",170,6,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",5,"normal",140,11,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Deadlift (Barbell)",,"Fuck im so out of breath",6,"normal",140,12,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Leg Extension (Machine)",,"",0,"normal",111,15,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Leg Extension (Machine)",,"",1,"normal",111,14,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Crunch (Machine)",,"",0,"normal",55,10,,,
"Lower","Jun 30, 2026, 3:27 PM","Jun 30, 2026, 4:25 PM","Help me. Might have pushed a little too hard. Feel like im going to puke","Crunch (Machine)",,"",1,"normal",55,8,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Lat Pulldown (Machine)",,"No straps today cause i got burns down my arms. Holy nerf. Last set did pause reps",0,"warmup",43,18,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Lat Pulldown (Machine)",,"No straps today cause i got burns down my arms. Holy nerf. Last set did pause reps",1,"warmup",91,5,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Lat Pulldown (Machine)",,"No straps today cause i got burns down my arms. Holy nerf. Last set did pause reps",2,"normal",111,9,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Lat Pulldown (Machine)",,"No straps today cause i got burns down my arms. Holy nerf. Last set did pause reps",3,"normal",98,12,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Lat Pulldown (Machine)",,"No straps today cause i got burns down my arms. Holy nerf. Last set did pause reps",4,"normal",98,12,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Seated Cable Row - Bar Grip",,"",0,"warmup",40,10,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Seated Cable Row - Bar Grip",,"",1,"normal",90,9,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Seated Cable Row - Bar Grip",,"",2,"normal",80,12,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Seated Cable Row - Bar Grip",,"",3,"normal",80,13,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Preacher Curl (Dumbbell)",,"",0,"normal",22,9,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Preacher Curl (Dumbbell)",,"",1,"normal",22,8,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Preacher Curl (Dumbbell)",,"",2,"normal",18,12,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Behind the Back Wrist Curl (Barbell)",,"Doing it ngwa style idk what thwy are called. Way harder",0,"normal",30,16,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Behind the Back Wrist Curl (Barbell)",,"Doing it ngwa style idk what thwy are called. Way harder",1,"normal",40,11,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Behind the Back Wrist Curl (Barbell)",,"Doing it ngwa style idk what thwy are called. Way harder",2,"normal",40,12,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Shrug (Dumbbell)",,"Sacrificed the burns and put on straps after the first set",0,"normal",36,11,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Shrug (Dumbbell)",,"Sacrificed the burns and put on straps after the first set",1,"normal",36,13,,,
"Pull","Jun 29, 2026, 8:54 PM","Jun 29, 2026, 10:37 PM","Really worn down i think i need to focus more on what im putting in my body and being more active throughout the day","Shrug (Dumbbell)",,"Sacrificed the burns and put on straps after the first set",2,"normal",36,12,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Bench Press (Barbell)",,"Not feeling thw strongest after my warm ups. Will keep it within a comfortable range today",0,"warmup",40,16,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Bench Press (Barbell)",,"Not feeling thw strongest after my warm ups. Will keep it within a comfortable range today",1,"warmup",80,8,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Bench Press (Barbell)",,"Not feeling thw strongest after my warm ups. Will keep it within a comfortable range today",2,"warmup",95,2,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Bench Press (Barbell)",,"Not feeling thw strongest after my warm ups. Will keep it within a comfortable range today",3,"normal",100,4,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Bench Press (Barbell)",,"Not feeling thw strongest after my warm ups. Will keep it within a comfortable range today",4,"normal",90,8,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Chest Press (Machine)",,"Strength down just tired will be better next time",0,"warmup",64,6,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Chest Press (Machine)",,"Strength down just tired will be better next time",1,"normal",105,8,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Chest Press (Machine)",,"Strength down just tired will be better next time",2,"normal",98,12,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Chest Press (Machine)",,"Strength down just tired will be better next time",3,"normal",98,12,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Triceps Pushdown",,"",0,"normal",45,12,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Triceps Pushdown",,"",1,"normal",45,14,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Cable Crunch",,"",0,"normal",40,12,,,
"Push","Jun 28, 2026, 9:04 PM","Jun 28, 2026, 10:23 PM","Dissapointing push day feeling tired and weak. Lets see us get better for the next one","Cable Crunch",,"",1,"normal",40,13,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Lying Leg Curl (Machine)",,"Hammies feeling so much better",0,"warmup",40,12,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Lying Leg Curl (Machine)",,"Hammies feeling so much better",1,"normal",80,10,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Lying Leg Curl (Machine)",,"Hammies feeling so much better",2,"normal",80,10,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Hip Adduction (Machine)",,"Diff machine in pounds and less pullies",0,"normal",92.5,12,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Hip Adduction (Machine)",,"Diff machine in pounds and less pullies",1,"normal",90,10,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Hip Adduction (Machine)",,"Diff machine in pounds and less pullies",2,"normal",90,8,,,
"Lower","Jun 26, 2026, 4:15 PM","Jun 26, 2026, 5:57 PM","Really solid leg day but my legs are really tight","Calf Press (Machine)",,"On plate leg press. Went way slower on the 2nd and 3rd set cause the weight im goated",0,"normal",140,30,,,
